rmse,position,seed
0.9833476543426514,CB,42
0.7900668382644653,CB,42
0.672869086265564,FS,42
4.048468589782715,CB,42
4.7640061378479,SS,42
3.389902114868164,CB,42
9.26794147491455,CB,42
5.548226356506348,FS,42
3.583670139312744,FS,42
1.9618854522705078,CB,42
1.111146092414856,CB,42
0.41968294978141785,CB,42
1.4943300485610962,CB,42
1.4186179637908936,FS,42
1.1129826307296753,CB,42
2.0380043983459473,SS,42
1.255304217338562,CB,42
2.9653337001800537,CB,42
1.0232776403427124,FS,42
0.6436536312103271,CB,42
1.0556141138076782,SS,42
0.7878730893135071,CB,42
0.4443986415863037,CB,42
0.9015437364578247,FS,42
1.153535008430481,CB,42
0.4236893355846405,SS,42
0.7531358003616333,CB,42
0.6359899640083313,CB,42
1.894213318824768,FS,42
1.4227808713912964,FS,42
0.8273351788520813,CB,42
1.3533482551574707,CB,42
1.1481541395187378,CB,42
0.724712610244751,CB,42
1.4666235446929932,FS,42
1.1326230764389038,CB,42
2.8430044651031494,CB,42
0.9580320119857788,CB,42
1.144952416419983,CB,42
0.9097839593887329,CB,42
0.7042734026908875,FS,42
1.0014965534210205,SS,42
0.49183741211891174,CB,42
1.1508461236953735,FS,42
0.4259817898273468,CB,42
1.5895617008209229,SS,42
1.0156984329223633,CB,42
1.9285699129104614,CB,42
2.6505813598632812,FS,42
3.0873498916625977,CB,42
2.8931877613067627,SS,42
1.7543554306030273,CB,42
0.5803194046020508,CB,42
1.867847204208374,FS,42
0.7487155199050903,CB,42
1.6516038179397583,CB,42
0.8895291686058044,CB,42
0.7887603044509888,FS,42
1.1829290390014648,CB,42
1.5688469409942627,CB,42
0.49509236216545105,CB,42
1.5967528820037842,CB,42
1.2353390455245972,FS,42
0.21616551280021667,CB,42
0.27059248089790344,SS,42
0.5989788770675659,CB,42
1.0792796611785889,CB,42
0.8428405523300171,FS,42
1.106316089630127,CB,42
1.3520575761795044,CB,42
1.0659838914871216,CB,42
1.440382480621338,FS,42
2.6358835697174072,CB,42
4.671010494232178,SS,42
1.575730323791504,CB,42
1.147321343421936,CB,42
6.295583724975586,FS,42
1.3497240543365479,CB,42
1.1929948329925537,SS,42
0.7354497313499451,CB,42
1.228264570236206,CB,42
0.32097163796424866,FS,42
1.6616795063018799,CB,42
1.0852382183074951,SS,42
2.8248953819274902,CB,42
3.271153211593628,CB,42
3.212502956390381,FS,42
0.11009178310632706,CB,42
0.7461289167404175,SS,42
0.4118436574935913,CB,42
0.4375544488430023,CB,42
0.5652486085891724,FS,42
6.06857967376709,CB,42
1.2911272048950195,SS,42
5.656374931335449,CB,42
2.64176082611084,FS,42
1.3307169675827026,CB,42
0.9342048168182373,CB,42
0.8173172473907471,CB,42
2.2295987606048584,CB,42
2.186126947402954,FS,42
1.772798776626587,FS,42
3.177743434906006,CB,42
2.4163317680358887,SS,42
1.7440447807312012,CB,42
3.035299301147461,CB,42
0.5242705345153809,CB,42
1.2754236459732056,CB,42
0.8147879242897034,FS,42
0.5070952773094177,CB,42
0.9385199546813965,FS,42
0.5324854850769043,CB,42
0.814666748046875,CB,42
0.35066109895706177,FS,42
0.1850985437631607,CB,42
0.49660277366638184,FS,42
0.6320899128913879,CB,42
2.159825563430786,CB,42
0.6490330100059509,FS,42
0.49598973989486694,CB,42
1.1534429788589478,FS,42
0.8160059452056885,FS,42
0.8515390157699585,CB,42
0.418558269739151,SS,42
1.1880987882614136,CB,42
0.6287690997123718,CB,42
0.2259598821401596,CB,42
1.607374906539917,FS,42
4.906759262084961,CB,42
3.3395886421203613,FS,42
1.5939421653747559,CB,42
0.6670274138450623,FS,42
0.9439839720726013,CB,42
0.5155863165855408,FS,42
5.33475399017334,CB,42
7.3315653800964355,CB,42
3.300600290298462,FS,42
17.403661727905273,CB,42
1.2456542253494263,FS,42
1.9745105504989624,FS,42
1.2406964302062988,CB,42
0.7395100593566895,SS,42
1.4619234800338745,CB,42
0.6021074056625366,FS,42
2.0428128242492676,CB,42
1.1061205863952637,SS,42
0.38406991958618164,CB,42
1.1263132095336914,FS,42
0.5549695491790771,CB,42
0.5250035524368286,SS,42
0.8959881663322449,CB,42
0.6478602886199951,CB,42
4.107597351074219,CB,42
2.845404863357544,FS,42
0.8838240504264832,CB,42
1.2881040573120117,FS,42
0.7746838927268982,CB,42
2.047384262084961,CB,42
0.3141460716724396,FS,42
1.5825769901275635,FS,42
1.5010517835617065,CB,42
0.6134073734283447,FS,42
0.9300374984741211,CB,42
1.1495232582092285,SS,42
0.8977343440055847,CB,42
1.7023520469665527,CB,42
0.24142105877399445,CB,42
0.5570929050445557,CB,42
