play_idx,rmse,position,seed
0,0.7080091238021851,FS,123
1,1.7819045782089233,SS,123
2,1.2239409685134888,CB,123
3,1.6125482320785522,CB,123
4,0.42104372382164,SS,123
5,1.4413385391235352,SS,123
6,1.1975030899047852,CB,123
7,1.046508550643921,CB,123
8,1.1083872318267822,FS,123
9,0.6748493313789368,SS,123
10,0.7022600769996643,SS,123
11,1.1624627113342285,CB,123
12,0.867703378200531,CB,123
13,0.7443764805793762,FS,123
14,6.639988899230957,FS,123
15,0.4869827330112457,SS,123
16,4.528196334838867,CB,123
17,2.4677791595458984,FS,123
18,8.579614639282227,CB,123
19,1.1782102584838867,FS,123
20,0.19306693971157074,CB,123
21,0.8010801672935486,SS,123
22,1.8147677183151245,CB,123
23,0.9987888336181641,CB,123
24,0.8292274475097656,FS,123
25,1.0771727561950684,SS,123
26,0.8807690739631653,SS,123
27,0.5460336208343506,CB,123
28,2.4282724857330322,CB,123
29,0.49947354197502136,FS,123
30,1.4028798341751099,SS,123
31,0.5494880080223083,CB,123
32,0.8694062829017639,CB,123
33,2.3645689487457275,FS,123
34,1.7480891942977905,CB,123
35,0.607130765914917,SS,123
36,1.1362943649291992,CB,123
37,0.24463064968585968,FS,123
38,0.9373213648796082,CB,123
39,2.4973549842834473,SS,123
40,2.5293264389038086,SS,123
41,0.696467936038971,CB,123
42,0.9692594408988953,CB,123
43,2.3377702236175537,FS,123
44,1.0986874103546143,SS,123
45,1.169448971748352,SS,123
46,0.6973408460617065,CB,123
47,0.6471958160400391,CB,123
48,1.3833775520324707,FS,123
49,4.276012897491455,SS,123
50,4.186191082000732,CB,123
51,0.7674789428710938,CB,123
52,1.3706251382827759,FS,123
53,1.114988088607788,SS,123
54,0.9948194622993469,SS,123
55,0.02533835358917713,CB,123
56,0.768645703792572,CB,123
57,0.8409481048583984,FS,123
58,3.009603500366211,SS,123
59,0.5742126107215881,SS,123
60,2.1960620880126953,CB,123
61,2.366534948348999,CB,123
62,0.6893303394317627,FS,123
63,0.7479024529457092,FS,123
64,2.1524035930633545,SS,123
65,0.46254000067710876,CB,123
66,0.5238909125328064,CB,123
67,0.24590086936950684,FS,123
68,1.060041069984436,SS,123
69,1.7683916091918945,CB,123
70,0.5975285768508911,CB,123
71,2.8780033588409424,FS,123
72,2.0151872634887695,SS,123
73,0.9280807375907898,CB,123
74,2.277416706085205,CB,123
75,0.7709936499595642,FS,123
76,1.3299647569656372,SS,123
77,0.7657759189605713,CB,123
78,1.321600079536438,CB,123
79,1.2545746564865112,SS,123
80,0.631606936454773,SS,123
81,0.6106922030448914,CB,123
82,2.7144834995269775,CB,123
83,1.5462528467178345,FS,123
84,0.32707133889198303,FS,123
85,1.5258389711380005,SS,123
86,0.31698283553123474,CB,123
87,2.6334807872772217,CB,123
88,2.41862416267395,SS,123
89,4.136460304260254,SS,123
90,6.089920997619629,CB,123
91,8.5126371383667,CB,123
92,3.8154962062835693,FS,123
93,0.4384746551513672,SS,123
94,0.7548906803131104,SS,123
95,1.0533838272094727,CB,123
96,1.6464003324508667,CB,123
97,1.2987337112426758,FS,123
98,0.7058013081550598,SS,123
99,1.3990097045898438,SS,123
100,1.7850021123886108,CB,123
101,0.9982303977012634,CB,123
102,1.6720716953277588,FS,123
103,1.0626003742218018,SS,123
104,0.6663431525230408,SS,123
105,0.9974997043609619,CB,123
106,2.389263868331909,CB,123
107,0.8270394802093506,FS,123
108,1.5439592599868774,SS,123
109,1.7993563413619995,SS,123
110,2.7186548709869385,CB,123
111,1.4833992719650269,CB,123
112,0.4555557370185852,FS,123
113,0.4647557735443115,SS,123
114,0.7144038677215576,SS,123
115,0.6002865433692932,CB,123
116,0.16325487196445465,CB,123
117,0.9373639822006226,FS,123
118,0.8307291269302368,FS,123
119,1.6869685649871826,CB,123
120,1.5027021169662476,SS,123
121,1.2249683141708374,CB,123
122,1.5430268049240112,FS,123
123,1.9810922145843506,FS,123
124,4.306787967681885,CB,123
125,2.149888277053833,SS,123
126,1.3876644372940063,CB,123
127,2.104405164718628,FS,123
128,1.8892650604248047,CB,123
129,1.5712637901306152,FS,123
130,0.8893713355064392,SS,123
131,2.3557629585266113,CB,123
132,0.573833167552948,SS,123
133,0.8738663792610168,CB,123
134,0.46885791420936584,FS,123
135,5.076219081878662,CB,123
136,3.7165732383728027,FS,123
137,3.40551495552063,CB,123
138,1.4512842893600464,SS,123
139,1.139692783355713,CB,123
140,5.286773681640625,FS,123
141,3.1878833770751953,CB,123
142,2.5274150371551514,SS,123
143,0.3797038495540619,SS,123
144,1.695682168006897,CB,123
145,1.1506788730621338,CB,123
146,1.298523187637329,FS,123
147,1.559159755706787,SS,123
148,1.40713632106781,SS,123
149,1.0977108478546143,CB,123
150,2.6665656566619873,CB,123
151,0.8064699769020081,FS,123
152,0.3965892493724823,FS,123
153,0.10177537053823471,SS,123
154,1.3368735313415527,SS,123
155,0.8736528754234314,CB,123
156,1.4055286645889282,CB,123
157,2.4908030033111572,FS,123
158,3.8768067359924316,CB,123
159,2.574152708053589,SS,123
160,1.5618864297866821,CB,123
161,1.3123377561569214,FS,123
162,3.0782060623168945,CB,123
163,1.5408179759979248,SS,123
164,1.9035238027572632,SS,123
165,1.9309786558151245,CB,123
166,1.0751019716262817,CB,123
167,1.7501460313796997,FS,123
168,0.6682466864585876,SS,123
169,1.1973997354507446,SS,123
170,4.210726261138916,CB,123
171,1.0943607091903687,CB,123
172,2.5893521308898926,FS,123
173,0.506709635257721,SS,123
174,1.141426920890808,CB,123
175,0.4789260923862457,CB,123
176,1.3827179670333862,FS,123
177,4.208509922027588,SS,123
178,8.257596969604492,CB,123
179,4.279070854187012,CB,123
180,2.2133076190948486,FS,123
181,1.2088226079940796,SS,123
182,0.44711965322494507,SS,123
183,0.386292040348053,CB,123
184,0.582340657711029,CB,123
185,0.8439996242523193,FS,123
186,0.15749871730804443,FS,123
187,1.1647156476974487,SS,123
188,2.6510696411132812,CB,123
189,2.406306743621826,FS,123
190,5.213869094848633,CB,123
191,1.610531210899353,SS,123
192,4.730954170227051,CB,123
193,2.776794910430908,SS,123
194,3.3422176837921143,CB,123
195,3.298511266708374,CB,123
196,4.6045918464660645,FS,123
197,9.346375465393066,SS,123
198,7.7447991371154785,CB,123
199,8.517683982849121,CB,123
200,7.332962989807129,FS,123
201,0.466861754655838,SS,123
202,0.005032903980463743,SS,123
203,0.8323291540145874,CB,123
204,0.598361074924469,CB,123
205,0.12201683968305588,FS,123
206,0.5230658054351807,SS,123
207,0.5867010354995728,SS,123
208,1.1293258666992188,CB,123
209,0.5050773024559021,CB,123
210,0.5543744564056396,FS,123
211,0.41127467155456543,FS,123
212,0.5493462085723877,CB,123
213,0.4541454315185547,SS,123
214,2.0417282581329346,CB,123
215,1.1347726583480835,FS,123
216,2.657301664352417,CB,123
217,1.3482682704925537,SS,123
218,0.32943490147590637,CB,123
219,0.5793297290802002,FS,123
220,1.1097339391708374,CB,123
221,1.5886735916137695,FS,123
222,0.4220027029514313,SS,123
223,1.536203145980835,CB,123
224,0.29853928089141846,CB,123
225,1.858946442604065,SS,123
226,1.7740262746810913,SS,123
227,4.5577392578125,CB,123
228,0.8411279320716858,CB,123
229,1.5765701532363892,FS,123
230,3.1242141723632812,SS,123
231,1.0791348218917847,CB,123
232,1.861433744430542,CB,123
233,0.5847273468971252,FS,123
234,1.7711608409881592,SS,123
235,8.370981216430664,SS,123
236,10.78361701965332,CB,123
237,7.956087589263916,CB,123
238,3.6552863121032715,FS,123
239,5.756451606750488,SS,123
240,1.9800955057144165,FS,123
241,1.498155117034912,CB,123
242,0.39059507846832275,SS,123
243,0.9910837411880493,CB,123
244,1.3377132415771484,FS,123
245,2.0648889541625977,SS,123
246,0.6316153407096863,CB,123
247,0.5777866840362549,CB,123
248,2.1116421222686768,FS,123
249,1.0709010362625122,SS,123
250,3.931884765625,CB,123
251,2.525770902633667,CB,123
252,0.7680462002754211,SS,123
253,1.3690180778503418,CB,123
254,1.0852628946304321,CB,123
255,0.6446897387504578,FS,123
256,0.7873511910438538,SS,123
257,1.5413758754730225,SS,123
258,1.9384781122207642,CB,123
259,0.6801913976669312,CB,123
260,1.2237942218780518,FS,123
261,1.3218209743499756,SS,123
262,0.8145785331726074,SS,123
263,0.6794968247413635,CB,123
264,1.0804219245910645,CB,123
265,2.6548447608947754,FS,123
266,2.505528211593628,SS,123
267,2.066185712814331,SS,123
268,1.8460973501205444,CB,123
269,1.5768938064575195,CB,123
270,0.32603365182876587,FS,123
271,6.851381778717041,SS,123
272,5.4580206871032715,SS,123
273,6.4296793937683105,CB,123
274,3.1215922832489014,CB,123
275,4.395687580108643,FS,123
276,0.8157981634140015,CB,123
277,1.4271423816680908,CB,123
278,1.0415196418762207,SS,123
279,1.4545130729675293,SS,123
280,1.6230659484863281,CB,123
281,0.6528488397598267,CB,123
282,0.858012855052948,CB,123
283,0.7276418209075928,SS,123
284,1.5154752731323242,SS,123
285,0.8080441951751709,CB,123
286,2.049189805984497,CB,123
287,7.380636215209961,CB,123
288,4.167414665222168,SS,123
289,6.080118656158447,SS,123
290,1.5900532007217407,CB,123
291,10.298301696777344,CB,123
292,6.778078079223633,CB,123
293,7.021226406097412,SS,123
294,5.848986625671387,SS,123
295,1.15474534034729,CB,123
296,0.49608340859413147,CB,123
297,2.180055856704712,CB,123
298,1.3879287242889404,SS,123
299,1.6181142330169678,SS,123
300,0.7402807474136353,FS,123
301,0.792908251285553,CB,123
302,0.5366727113723755,CB,123
303,0.8715238571166992,CB,123
304,1.1118065118789673,SS,123
305,1.858191728591919,FS,123
306,2.75410795211792,CB,123
307,1.7732808589935303,CB,123
308,0.6342356204986572,SS,123
309,0.683988094329834,SS,123
310,3.1380159854888916,CB,123
311,0.6985853314399719,CB,123
312,1.21686851978302,CB,123
313,1.2074313163757324,SS,123
314,1.4201602935791016,SS,123
315,0.6466017365455627,CB,123
316,0.5437139868736267,CB,123
317,0.02330169267952442,CB,123
318,0.4651044011116028,SS,123
319,0.4356484115123749,SS,123
320,1.4160324335098267,CB,123
321,0.5650684237480164,CB,123
322,0.7680442333221436,CB,123
323,0.39751124382019043,SS,123
324,0.5598036646842957,SS,123
325,0.9376891255378723,CB,123
326,1.0928765535354614,CB,123
327,2.3385024070739746,CB,123
328,1.5915850400924683,SS,123
329,0.9231318235397339,SS,123
330,0.8982176184654236,CB,123
331,0.5052480101585388,CB,123
332,0.3517850935459137,CB,123
333,0.6386709213256836,SS,123
334,0.9777653813362122,SS,123
335,0.19889840483665466,CB,123
336,1.6262528896331787,CB,123
337,1.3282302618026733,CB,123
338,0.852380633354187,CB,123
339,1.9160641431808472,SS,123
340,2.0439655780792236,FS,123
341,0.7700509428977966,CB,123
342,0.5966842174530029,CB,123
343,0.5822786092758179,SS,123
344,0.4993344843387604,SS,123
345,1.1567283868789673,CB,123
346,0.8229058384895325,CB,123
347,0.5907716751098633,CB,123
348,0.8763347864151001,SS,123
349,0.8110134601593018,SS,123
350,1.008934497833252,CB,123
351,1.8201762437820435,CB,123
352,3.411734104156494,CB,123
353,2.989231586456299,SS,123
354,1.400282859802246,SS,123
355,1.151334285736084,CB,123
356,1.2911949157714844,CB,123
357,1.1418110132217407,CB,123
358,0.7589792013168335,CB,123
359,3.7662696838378906,SS,123
360,0.11468937993049622,FS,123
361,0.26170676946640015,CB,123
362,0.6203882098197937,CB,123
363,0.9765236973762512,SS,123
364,0.3221483528614044,SS,123
365,1.951305627822876,CB,123
366,1.9169297218322754,CB,123
367,4.209196090698242,CB,123
368,0.8352715373039246,SS,123
369,1.0768097639083862,SS,123
370,2.658564329147339,CB,123
371,0.25986379384994507,CB,123
372,0.6830177307128906,CB,123
373,0.8995998501777649,SS,123
374,0.4680400788784027,SS,123
375,0.21405036747455597,CB,123
376,0.8485385775566101,CB,123
377,2.9576504230499268,CB,123
378,0.96616530418396,SS,123
379,1.298558235168457,SS,123
380,2.827958822250366,FS,123
381,1.4261493682861328,CB,123
382,1.6082525253295898,CB,123
383,2.563300371170044,SS,123
384,1.5087229013442993,SS,123
385,3.719688892364502,CB,123
386,2.6039369106292725,CB,123
387,2.0827975273132324,CB,123
388,1.776513934135437,SS,123
389,0.4329696297645569,SS,123
390,1.807714819908142,CB,123
391,0.8668678402900696,CB,123
392,1.041978359222412,CB,123
393,0.34487637877464294,SS,123
394,1.3695670366287231,SS,123
395,0.7369146347045898,CB,123
396,0.4504750072956085,CB,123
397,2.371171236038208,CB,123
398,0.8531784415245056,SS,123
399,1.6213247776031494,SS,123
400,1.145632028579712,FS,123
401,3.9805748462677,CB,123
402,1.4244033098220825,CB,123
403,1.6709752082824707,SS,123
404,6.763467311859131,SS,123
405,2.4547183513641357,FS,123
406,4.004258155822754,CB,123
407,1.4368170499801636,CB,123
408,0.9893204569816589,SS,123
409,1.5052796602249146,SS,123
410,0.8197932243347168,CB,123
411,3.0769500732421875,CB,123
412,3.527312755584717,CB,123
413,0.6835851073265076,SS,123
414,1.3995767831802368,SS,123
415,1.0732530355453491,CB,123
416,6.577679634094238,CB,123
417,2.0335049629211426,CB,123
418,5.089475631713867,SS,123
419,5.1096272468566895,SS,123
420,3.8034417629241943,FS,123
421,1.160656452178955,CB,123
422,1.034982681274414,CB,123
423,1.1380146741867065,SS,123
424,2.062640905380249,SS,123
425,2.7854421138763428,CB,123
426,0.4866795837879181,CB,123
427,0.8226214051246643,CB,123
428,0.26315248012542725,SS,123
429,0.3323245048522949,SS,123
430,1.3813282251358032,CB,123
431,0.21919216215610504,CB,123
432,0.8946071863174438,CB,123
433,0.7563107013702393,CB,123
434,1.0618302822113037,SS,123
435,0.8306089043617249,FS,123
436,1.3902708292007446,CB,123
437,1.4321643114089966,CB,123
438,1.5301426649093628,CB,123
439,0.16975519061088562,SS,123
440,1.3753376007080078,FS,123
441,0.8794407844543457,CB,123
442,1.8372868299484253,CB,123
443,1.117555022239685,FS,123
444,1.1418124437332153,SS,123
445,2.5589582920074463,CB,123
446,1.015681266784668,CB,123
447,2.828176259994507,CB,123
448,1.5149685144424438,FS,123
449,0.8987737894058228,SS,123
450,3.3767757415771484,CB,123
451,1.1324373483657837,CB,123
452,2.7081079483032227,CB,123
453,0.940860390663147,SS,123
454,0.6758272051811218,SS,123
455,0.9934155344963074,CB,123
456,2.3839943408966064,CB,123
457,0.9678478837013245,CB,123
458,2.271453380584717,SS,123
459,0.2988033890724182,SS,123
460,1.0536504983901978,CB,123
461,1.201273798942566,CB,123
462,0.7575740218162537,SS,123
463,0.5922208428382874,FS,123
464,2.483232259750366,CB,123
465,2.0128321647644043,FS,123
466,0.3055133819580078,FS,123
467,1.1037044525146484,CB,123
468,0.8211908340454102,FS,123
469,0.8455497622489929,FS,123
470,0.6367624402046204,CB,123
471,0.6982736587524414,CB,123
472,0.2795858085155487,SS,123
473,1.813891887664795,FS,123
474,0.48239418864250183,CB,123
475,1.423448920249939,CB,123
476,1.7883861064910889,SS,123
477,2.1035289764404297,FS,123
478,0.8855751752853394,CB,123
479,0.802433967590332,CB,123
480,3.4315648078918457,CB,123
481,2.397071361541748,FS,123
482,1.3041021823883057,SS,123
483,1.4751895666122437,FS,123
484,3.074660062789917,CB,123
485,1.0589234828948975,CB,123
486,0.6243682503700256,SS,123
487,2.260932683944702,FS,123
488,0.6792615652084351,CB,123
489,0.7171905040740967,FS,123
490,2.50083065032959,CB,123
491,1.1816718578338623,FS,123
492,1.3249242305755615,SS,123
493,1.7362712621688843,FS,123
494,1.0424162149429321,CB,123
495,1.451776146888733,FS,123
496,2.5798704624176025,CB,123
497,2.2754311561584473,SS,123
498,1.2433383464813232,FS,123
499,0.4920901656150818,CB,123
500,1.3790178298950195,CB,123
501,1.1573374271392822,SS,123
502,1.4440228939056396,FS,123
503,1.9282069206237793,CB,123
