rmse,position,seed
4.530979156494141,CB,42
1.7379651069641113,CB,42
1.9923619031906128,FS,42
1.5098075866699219,SS,42
1.3779892921447754,SS,42
2.3720436096191406,CB,42
0.4311772882938385,CB,42
0.43140989542007446,FS,42
0.4077710509300232,SS,42
0.4539124071598053,SS,42
0.6968818306922913,CB,42
0.3550104796886444,CB,42
0.6963670253753662,FS,42
0.32839900255203247,FS,42
1.1190625429153442,CB,42
0.13787640631198883,SS,42
1.1375524997711182,CB,42
0.5797376036643982,FS,42
2.071995735168457,FS,42
0.9029560089111328,CB,42
2.1464290618896484,SS,42
0.806121826171875,CB,42
1.0761669874191284,FS,42
0.7612776756286621,CB,42
2.2542827129364014,FS,42
0.6113417744636536,SS,42
0.2130632847547531,CB,42
0.21750739216804504,SS,42
0.4460527300834656,CB,42
0.4340829849243164,FS,42
0.7130425572395325,CB,42
5.39506721496582,FS,42
5.233461856842041,CB,42
0.6007910966873169,SS,42
1.4443438053131104,CB,42
5.512890338897705,FS,42
7.622617244720459,CB,42
0.7720050811767578,SS,42
0.16306520998477936,SS,42
2.145576000213623,CB,42
0.3403426706790924,CB,42
0.5664835572242737,FS,42
0.7046937346458435,SS,42
1.018954873085022,SS,42
0.4556303322315216,CB,42
2.402637004852295,CB,42
1.4292008876800537,FS,42
0.6231674551963806,FS,42
0.8016923666000366,SS,42
0.2013612538576126,SS,42
0.7913681268692017,CB,42
2.301384449005127,CB,42
0.8373685479164124,FS,42
0.9056554436683655,CB,42
1.5215171575546265,SS,42
1.2510696649551392,CB,42
1.3077346086502075,FS,42
0.9678952097892761,CB,42
2.724391460418701,SS,42
2.752506732940674,SS,42
2.4976694583892822,CB,42
0.7076865434646606,CB,42
3.164860963821411,FS,42
0.8037033081054688,SS,42
1.7108287811279297,SS,42
4.668030738830566,CB,42
1.2265011072158813,CB,42
3.9558072090148926,FS,42
0.13332009315490723,SS,42
1.0453143119812012,CB,42
0.7928434014320374,CB,42
0.3990687131881714,FS,42
3.57537841796875,SS,42
8.282025337219238,CB,42
4.2703351974487305,CB,42
2.753455877304077,FS,42
0.9114956259727478,SS,42
0.11450694501399994,SS,42
0.48179277777671814,CB,42
0.4838164448738098,CB,42
1.3175115585327148,FS,42
1.0338387489318848,FS,42
1.9652782678604126,SS,42
2.7366883754730225,CB,42
2.4971933364868164,FS,42
6.383686065673828,CB,42
2.6850497722625732,SS,42
4.807683944702148,CB,42
3.440629243850708,SS,42
4.33896017074585,CB,42
2.785449504852295,CB,42
5.014708042144775,FS,42
9.630717277526855,SS,42
6.837619304656982,CB,42
8.838862419128418,CB,42
7.072543144226074,FS,42
0.38730236887931824,SS,42
0.6507506370544434,SS,42
0.2144918292760849,CB,42
0.7753635048866272,CB,42
0.42340633273124695,FS,42
0.5168312788009644,SS,42
0.3304092288017273,SS,42
1.3727545738220215,CB,42
0.40572381019592285,CB,42
0.7437974810600281,FS,42
0.2668918967247009,FS,42
1.5349889993667603,CB,42
0.53864586353302,SS,42
1.122383952140808,CB,42
0.6485756635665894,FS,42
1.409657597541809,CB,42
1.839017629623413,SS,42
0.8627445101737976,CB,42
1.2228926420211792,FS,42
1.0395190715789795,CB,42
1.4729992151260376,FS,42
0.5498016476631165,SS,42
1.9364190101623535,CB,42
2.033722162246704,CB,42
3.1037776470184326,SS,42
1.2070821523666382,SS,42
3.8466262817382812,CB,42
0.13895092904567719,CB,42
1.1638206243515015,FS,42
1.308775544166565,SS,42
0.7822481989860535,CB,42
0.19276781380176544,CB,42
0.7341514825820923,FS,42
0.2941751182079315,SS,42
7.756153583526611,SS,42
11.901162147521973,CB,42
6.849967002868652,CB,42
3.5712265968322754,FS,42
4.4018402099609375,SS,42
1.2907688617706299,FS,42
1.040864109992981,CB,42
0.43734773993492126,SS,42
1.2430121898651123,CB,42
1.3468406200408936,FS,42
2.202031373977661,SS,42
0.8029336929321289,CB,42
2.233734369277954,CB,42
2.61853289604187,FS,42
0.9102656245231628,SS,42
1.9102994203567505,CB,42
2.11421537399292,CB,42
1.6211433410644531,SS,42
1.3221464157104492,CB,42
1.6667497158050537,CB,42
1.1384403705596924,FS,42
1.8771367073059082,SS,42
3.5589513778686523,SS,42
3.1492130756378174,CB,42
5.057774066925049,CB,42
2.424590587615967,FS,42
0.27904725074768066,SS,42
0.46426934003829956,SS,42
0.3416185677051544,CB,42
1.2210627794265747,CB,42
1.0947365760803223,FS,42
3.366241216659546,SS,42
1.382028579711914,SS,42
1.508793592453003,CB,42
1.4035613536834717,CB,42
2.4529597759246826,FS,42
8.302023887634277,SS,42
8.657020568847656,SS,42
7.906136989593506,CB,42
7.064432144165039,CB,42
6.5310797691345215,FS,42
0.26141709089279175,CB,42
1.8133063316345215,CB,42
0.2600710690021515,SS,42
1.7596039772033691,SS,42
2.4084134101867676,CB,42
0.5032795071601868,CB,42
1.5715383291244507,CB,42
1.6533235311508179,SS,42
1.7119942903518677,SS,42
1.3244476318359375,CB,42
3.1242101192474365,CB,42
6.5849432945251465,CB,42
4.2735915184021,SS,42
6.32262659072876,SS,42
1.394006371498108,CB,42
11.336674690246582,CB,42
7.901815414428711,CB,42
7.630220890045166,SS,42
6.299244403839111,SS,42
1.5289764404296875,CB,42
0.23619669675827026,CB,42
1.7101397514343262,CB,42
0.6749582290649414,SS,42
0.7167981266975403,SS,42
1.4534603357315063,FS,42
1.006248950958252,CB,42
0.6963088512420654,CB,42
0.23352421820163727,CB,42
0.9810146689414978,SS,42
0.12536673247814178,FS,42
2.150128126144409,CB,42
1.313223958015442,CB,42
0.5639694333076477,SS,42
0.33673563599586487,SS,42
1.8118585348129272,CB,42
0.4229678809642792,CB,42
1.08938467502594,CB,42
0.9294533729553223,SS,42
0.5309524536132812,SS,42
1.3483580350875854,CB,42
0.5278705358505249,CB,42
0.6028154492378235,CB,42
0.26390528678894043,SS,42
0.4467945396900177,SS,42
1.5027512311935425,CB,42
0.8636513948440552,CB,42
0.7617791295051575,CB,42
0.8948401808738708,SS,42
0.32914048433303833,SS,42
1.0276639461517334,CB,42
0.3729129731655121,CB,42
1.4350913763046265,CB,42
2.0826597213745117,SS,42
1.3144556283950806,SS,42
1.6578584909439087,CB,42
1.0310537815093994,CB,42
0.26675713062286377,CB,42
0.6957452893257141,SS,42
0.8879461288452148,SS,42
0.568006694316864,CB,42
0.3588865101337433,CB,42
1.2816739082336426,CB,42
1.3248827457427979,CB,42
0.8446070551872253,SS,42
0.5952823162078857,FS,42
1.1150691509246826,CB,42
0.7863901257514954,CB,42
0.5296356081962585,SS,42
0.4706636071205139,SS,42
1.849379062652588,CB,42
1.5369443893432617,CB,42
0.45916682481765747,CB,42
0.6113895177841187,SS,42
0.26985013484954834,SS,42
0.9867568612098694,CB,42
1.4272336959838867,CB,42
1.5118955373764038,CB,42
2.741706132888794,SS,42
1.8744001388549805,SS,42
1.7531030178070068,CB,42
0.7556093335151672,CB,42
0.5526829957962036,CB,42
0.2544576823711395,CB,42
1.226840615272522,SS,42
0.5180656313896179,FS,42
0.12686704099178314,CB,42
0.9183173775672913,CB,42
0.5778810977935791,SS,42
1.414513349533081,SS,42
3.3934435844421387,CB,42
1.9766851663589478,CB,42
4.803635597229004,CB,42
1.154425024986267,SS,42
1.6705296039581299,SS,42
2.473383903503418,CB,42
0.7471861243247986,CB,42
0.9788186550140381,CB,42
0.7570940256118774,SS,42
0.6049727201461792,SS,42
0.6410112380981445,CB,42
0.4583193361759186,CB,42
1.3096163272857666,CB,42
1.4909002780914307,SS,42
0.9814124703407288,SS,42
2.4982833862304688,FS,42
1.0588696002960205,CB,42
2.1903419494628906,CB,42
2.3355207443237305,SS,42
3.0382602214813232,SS,42
4.011488914489746,CB,42
2.4855358600616455,CB,42
1.007584810256958,CB,42
0.7861545085906982,SS,42
1.1143016815185547,SS,42
1.237416386604309,CB,42
0.1453845053911209,CB,42
0.8676497340202332,CB,42
0.8648352026939392,SS,42
1.0702667236328125,SS,42
0.521141767501831,CB,42
0.46717768907546997,CB,42
1.552782654762268,CB,42
1.0608880519866943,SS,42
1.638127326965332,SS,42
1.8361934423446655,FS,42
4.225677967071533,CB,42
2.2941575050354004,CB,42
1.5498980283737183,SS,42
7.395900726318359,SS,42
2.0342226028442383,FS,42
2.5850582122802734,CB,42
2.289217710494995,CB,42
0.8188412189483643,SS,42
1.3404936790466309,SS,42
0.6774069666862488,CB,42
3.3865902423858643,CB,42
5.3816423416137695,CB,42
1.895951271057129,SS,42
0.45961758494377136,SS,42
2.360725164413452,CB,42
8.188054084777832,CB,42
2.250272750854492,CB,42
6.227392196655273,SS,42
5.824861526489258,SS,42
4.568517208099365,FS,42
1.0946550369262695,CB,42
1.17162024974823,CB,42
2.832106590270996,SS,42
1.211927890777588,SS,42
1.0819646120071411,CB,42
0.8724449276924133,CB,42
1.7706063985824585,CB,42
0.8382344245910645,SS,42
1.243321418762207,SS,42
1.7363430261611938,CB,42
1.0957006216049194,CB,42
0.630646288394928,CB,42
0.7491930723190308,CB,42
0.3705991208553314,SS,42
0.7600182294845581,FS,42
1.2760781049728394,CB,42
1.224514126777649,CB,42
1.8584469556808472,CB,42
0.6065934896469116,SS,42
0.5246166586875916,FS,42
0.404754102230072,CB,42
2.272573471069336,CB,42
1.0534100532531738,FS,42
1.1312328577041626,SS,42
1.8613672256469727,CB,42
0.662107527256012,CB,42
2.813340187072754,CB,42
1.4600577354431152,FS,42
0.8395895957946777,SS,42
2.695131778717041,CB,42
0.4848959743976593,CB,42
0.8832362294197083,CB,42
0.6477361917495728,SS,42
0.3873822093009949,SS,42
0.6143172383308411,CB,42
2.7464957237243652,CB,42
1.366112470626831,CB,42
2.0014922618865967,SS,42
0.6665390133857727,SS,42
0.28131163120269775,CB,42
1.9086793661117554,CB,42
0.9890549182891846,SS,42
2.025933265686035,FS,42
3.3094077110290527,CB,42
2.190948247909546,FS,42
0.3945206105709076,FS,42
0.3523375988006592,CB,42
0.949445366859436,FS,42
0.761903703212738,FS,42
1.875610589981079,CB,42
0.9154178500175476,CB,42
0.4257434904575348,SS,42
1.5061628818511963,FS,42
0.3431241810321808,CB,42
1.093471646308899,CB,42
1.037441372871399,SS,42
2.4430551528930664,FS,42
0.9964146614074707,CB,42
1.7364404201507568,CB,42
1.7141427993774414,CB,42
2.5923633575439453,FS,42
1.845749855041504,SS,42
0.39867454767227173,FS,42
0.7387471199035645,CB,42
0.4012380838394165,CB,42
0.4279026687145233,SS,42
1.6150743961334229,FS,42
1.0607281923294067,CB,42
0.7656452655792236,FS,42
0.8495532274246216,CB,42
0.4708043038845062,FS,42
1.0359818935394287,SS,42
1.1386054754257202,FS,42
0.5809929370880127,CB,42
1.0383291244506836,FS,42
2.549769639968872,CB,42
2.474968433380127,SS,42
0.21610714495182037,FS,42
2.266214609146118,CB,42
1.9537924528121948,CB,42
1.235159993171692,SS,42
0.6986640691757202,FS,42
1.117794394493103,CB,42
0.9344189763069153,FS,42
1.4825519323349,CB,42
0.33231788873672485,SS,42
0.5960785746574402,FS,42
0.9892556071281433,CB,42
6.821337699890137,FS,42
4.281628608703613,CB,42
6.865661144256592,SS,42
5.220589637756348,FS,42
9.405207633972168,CB,42
2.4652979373931885,CB,42
2.0647616386413574,SS,42
1.4007525444030762,FS,42
1.6143062114715576,CB,42
0.7638756632804871,FS,42
0.12379157543182373,CB,42
0.6561670899391174,SS,42
0.5440938472747803,FS,42
1.2136582136154175,CB,42
0.8804266452789307,FS,42
0.711607038974762,CB,42
0.7261202931404114,SS,42
0.08353778719902039,FS,42
0.4408298134803772,CB,42
2.396649122238159,CB,42
1.6712673902511597,SS,42
2.7550132274627686,FS,42
1.6701455116271973,CB,42
0.9544779658317566,CB,42
0.9552160501480103,SS,42
1.002190351486206,CB,42
0.7263712286949158,FS,42
0.6752213835716248,FS,42
0.4666813015937805,CB,42
0.3592243194580078,FS,42
0.5945096015930176,SS,42
3.0844812393188477,CB,42
1.7134042978286743,FS,42
0.7210282683372498,CB,42
0.8232474327087402,FS,42
1.0149726867675781,CB,42
0.6190226674079895,FS,42
1.460245966911316,CB,42
0.5734024047851562,FS,42
0.3300190269947052,SS,42
0.39154326915740967,CB,42
2.3197784423828125,FS,42
2.129335403442383,CB,42
1.0700647830963135,FS,42
2.5256989002227783,FS,42
2.1521687507629395,SS,42
1.7446849346160889,CB,42
2.6273081302642822,CB,42
2.9182004928588867,SS,42
2.2144739627838135,FS,42
1.8163213729858398,CB,42
3.344792127609253,FS,42
3.699847936630249,CB,42
0.6165040135383606,SS,42
2.3272817134857178,FS,42
1.0877249240875244,CB,42
0.5113025307655334,CB,42
1.008736252784729,CB,42
3.8470685482025146,SS,42
1.2399044036865234,FS,42
0.8023819327354431,CB,42
1.9277640581130981,CB,42
4.008241653442383,SS,42
1.2520283460617065,FS,42
2.325162410736084,CB,42
1.7467472553253174,FS,42
2.0681755542755127,FS,42
2.148104667663574,CB,42
2.002401351928711,FS,42
0.9291102290153503,SS,42
1.1046011447906494,CB,42
1.4178909063339233,FS,42
2.6237096786499023,CB,42
0.6115854978561401,FS,42
1.1488720178604126,SS,42
1.070230484008789,CB,42
1.4469263553619385,FS,42
0.21061785519123077,CB,42
1.4239803552627563,FS,42
0.3883933424949646,CB,42
8.70754337310791,CB,42
5.021798610687256,FS,42
4.215356826782227,SS,42
4.57318115234375,CB,42
3.7944741249084473,CB,42
6.887156009674072,SS,42
5.40684175491333,FS,42
7.97743034362793,CB,42
4.2733941078186035,FS,42
0.47587597370147705,CB,42
1.8694456815719604,SS,42
2.199388027191162,FS,42
0.8396404385566711,CB,42
0.47473692893981934,FS,42
1.4512720108032227,CB,42
0.8859172463417053,FS,42
0.9865730404853821,SS,42
0.5827987790107727,CB,42
1.6571345329284668,FS,42
1.7639410495758057,CB,42
2.4898500442504883,FS,42
0.7948995232582092,SS,42
0.6016800403594971,CB,42
1.2802810668945312,FS,42
1.1223063468933105,CB,42
0.6752305626869202,FS,42
1.4674900770187378,SS,42
2.022954225540161,CB,42
1.6726397275924683,FS,42
3.153623580932617,CB,42
1.4135093688964844,FS,42
0.39954888820648193,SS,42
0.6911728978157043,CB,42
0.28322282433509827,CB,42
2.961888551712036,SS,42
1.4614431858062744,FS,42
0.8821622133255005,FS,42
0.7852346897125244,CB,42
2.9333600997924805,CB,42
0.7333778142929077,FS,42
0.421567440032959,CB,42
2.236227512359619,FS,42
1.9086767435073853,SS,42
2.0388095378875732,CB,42
0.39040103554725647,FS,42
0.9896425008773804,CB,42
0.8994380235671997,FS,42
1.283239483833313,SS,42
0.29004281759262085,CB,42
0.4153251051902771,FS,42
1.1747357845306396,CB,42
1.171873927116394,FS,42
0.5904589891433716,SS,42
0.5428345203399658,CB,42
0.41893988847732544,FS,42
0.6664644479751587,CB,42
0.663933277130127,FS,42
0.2841627597808838,SS,42
1.2605903148651123,CB,42
1.246161699295044,FS,42
1.0690803527832031,CB,42
0.9425657987594604,SS,42
2.7081613540649414,CB,42
1.3494948148727417,FS,42
1.1086516380310059,CB,42
1.0056649446487427,FS,42
0.40925636887550354,SS,42
1.0508619546890259,CB,42
0.8316669464111328,FS,42
0.5555378198623657,CB,42
0.9096290469169617,SS,42
0.8630591034889221,CB,42
1.059913992881775,FS,42
0.7409195899963379,CB,42
0.48206451535224915,FS,42
0.9572024941444397,SS,42
0.2902645468711853,CB,42
1.2053228616714478,FS,42
0.9636020660400391,CB,42
1.928337812423706,FS,42
0.20238065719604492,SS,42
0.4301634132862091,CB,42
1.4301766157150269,FS,42
0.7641196846961975,CB,42
0.32410767674446106,FS,42
3.7672600746154785,SS,42
2.391573667526245,CB,42
0.9617892503738403,CB,42
1.7982600927352905,SS,42
0.7732217907905579,CB,42
0.5790409445762634,CB,42
0.37960925698280334,FS,42
0.38032233715057373,FS,42
2.4910500049591064,CB,42
1.729128360748291,CB,42
1.5991222858428955,CB,42
2.4888722896575928,CB,42
2.035053014755249,FS,42
0.703230082988739,CB,42
0.505275309085846,SS,42
0.6535852551460266,CB,42
0.7443338632583618,CB,42
0.32043588161468506,FS,42
5.21891450881958,CB,42
2.4689836502075195,CB,42
4.236827373504639,CB,42
3.333679676055908,CB,42
7.517599582672119,FS,42
0.9119346141815186,CB,42
0.9870004653930664,SS,42
1.099363088607788,CB,42
0.7182807922363281,CB,42
0.8632484674453735,FS,42
8.228377342224121,CB,42
5.657606601715088,CB,42
7.040752410888672,CB,42
7.269165992736816,FS,42
4.735079765319824,CB,42
5.138761043548584,CB,42
6.332520008087158,CB,42
0.2652483284473419,CB,42
0.5775206685066223,CB,42
0.7767043709754944,CB,42
1.3044407367706299,CB,42
0.10130041092634201,CB,42
0.8372847437858582,FS,42
1.271907091140747,CB,42
1.1066275835037231,SS,42
1.0819522142410278,CB,42
0.2042606920003891,CB,42
0.3133991062641144,FS,42
1.5939960479736328,CB,42
1.1494404077529907,SS,42
0.7179139852523804,CB,42
0.5002196431159973,CB,42
0.5767531991004944,FS,42
0.2608133852481842,CB,42
0.4712282419204712,CB,42
0.8443004488945007,CB,42
0.5171804428100586,CB,42
0.8515070676803589,FS,42
1.166586995124817,CB,42
1.184371829032898,CB,42
0.6477283835411072,CB,42
0.6380029916763306,CB,42
1.3323174715042114,SS,42
2.796048402786255,CB,42
1.0919619798660278,CB,42
1.4582915306091309,FS,42
1.0467500686645508,CB,42
0.7901610136032104,CB,42
0.5755375027656555,CB,42
0.8727832436561584,FS,42
3.437666416168213,CB,42
1.839693307876587,CB,42
2.9822192192077637,CB,42
3.6234867572784424,FS,42
2.7381558418273926,CB,42
0.3781912922859192,CB,42
2.287454605102539,CB,42
3.920614242553711,CB,42
1.4647141695022583,CB,42
3.1612067222595215,FS,42
5.435574531555176,CB,42
6.936855316162109,SS,42
5.547884941101074,CB,42
4.265931606292725,CB,42
7.850227355957031,FS,42
1.4021131992340088,CB,42
0.6843414902687073,SS,42
2.6116528511047363,CB,42
1.2335729598999023,CB,42
1.5504611730575562,FS,42
2.4742953777313232,CB,42
0.8160515427589417,CB,42
1.6037993431091309,CB,42
5.450495719909668,FS,42
2.0657551288604736,CB,42
1.906038522720337,CB,42
1.2771353721618652,CB,42
0.7342080473899841,FS,42
1.6421915292739868,CB,42
0.5287395715713501,CB,42
0.5105540752410889,CB,42
0.9643652439117432,CB,42
3.1202139854431152,FS,42
1.2506059408187866,CB,42
2.4278485774993896,CB,42
0.5689353346824646,CB,42
1.1968719959259033,CB,42
1.4825732707977295,FS,42
0.3163958787918091,CB,42
0.08254356682300568,CB,42
0.2702390253543854,CB,42
0.20162548124790192,CB,42
0.951594889163971,FS,42
0.3238829970359802,CB,42
1.53560209274292,CB,42
0.3887770175933838,CB,42
1.3415770530700684,CB,42
0.7521983981132507,CB,42
0.6458814144134521,FS,42
0.32545700669288635,CB,42
0.9404388070106506,SS,42
0.7963513731956482,CB,42
0.6037417054176331,CB,42
0.7992367744445801,FS,42
4.111103057861328,CB,42
4.284213542938232,SS,42
4.316774845123291,CB,42
10.78156566619873,CB,42
5.722344398498535,FS,42
5.0614190101623535,FS,42
3.885009765625,CB,42
4.296291351318359,CB,42
1.0975993871688843,CB,42
0.5047860741615295,CB,42
0.924721360206604,FS,42
1.0403341054916382,CB,42
0.9144078493118286,SS,42
0.8325012922286987,CB,42
0.4539257287979126,CB,42
0.9037771821022034,FS,42
0.9457568526268005,CB,42
0.9674035906791687,SS,42
2.6272976398468018,CB,42
0.6766960620880127,CB,42
0.7622741460800171,FS,42
1.0548909902572632,CB,42
2.1140036582946777,SS,42
0.5666218996047974,CB,42
1.1230158805847168,CB,42
1.1574769020080566,FS,42
0.9413321614265442,FS,42
1.145813226699829,CB,42
3.1569857597351074,CB,42
1.350029468536377,CB,42
0.6724623441696167,CB,42
2.2896783351898193,FS,42
0.795946478843689,CB,42
1.5066461563110352,CB,42
0.4978328347206116,CB,42
0.5078330636024475,CB,42
0.41215482354164124,CB,42
0.4981050491333008,FS,42
1.4107012748718262,SS,42
0.9463903307914734,CB,42
1.0641804933547974,FS,42
0.6772674918174744,CB,42
1.2980029582977295,SS,42
0.6104928255081177,CB,42
0.16614681482315063,CB,42
1.711808681488037,FS,42
1.9718494415283203,CB,42
2.751850128173828,SS,42
1.0578341484069824,CB,42
2.1759750843048096,CB,42
3.620922327041626,FS,42
0.7325157523155212,CB,42
2.359492540359497,CB,42
1.1281496286392212,CB,42
0.5386614799499512,FS,42
0.9149263501167297,CB,42
1.5098034143447876,CB,42
0.19573244452476501,CB,42
0.7643385529518127,CB,42
1.5743238925933838,FS,42
0.687463104724884,CB,42
0.5514421463012695,SS,42
0.3900595009326935,CB,42
0.40688470005989075,CB,42
1.6194310188293457,FS,42
0.7440513968467712,CB,42
0.458478182554245,CB,42
0.11281441152095795,CB,42
1.5923118591308594,FS,42
3.1931028366088867,CB,42
4.661344051361084,SS,42
1.8709454536437988,CB,42
0.8064132332801819,CB,42
5.404247760772705,FS,42
0.7629457712173462,CB,42
0.5097233057022095,SS,42
0.5476549863815308,CB,42
0.35389113426208496,CB,42
0.9256118535995483,FS,42
1.3281095027923584,CB,42
0.5126205086708069,SS,42
1.0460176467895508,CB,42
2.7294702529907227,CB,42
1.1289565563201904,FS,42
1.9919134378433228,CB,42
1.5511747598648071,SS,42
0.5756928324699402,CB,42
0.5937252044677734,CB,42
1.2179043292999268,FS,42
1.4515910148620605,CB,42
0.8359940648078918,SS,42
4.191971778869629,CB,42
1.6260135173797607,FS,42
1.019108772277832,CB,42
0.6050733923912048,CB,42
1.0767371654510498,CB,42
0.7193771004676819,CB,42
0.6205682158470154,FS,42
0.9427972435951233,FS,42
0.4295458495616913,CB,42
0.847838819026947,SS,42
0.8781185150146484,CB,42
0.7548537254333496,CB,42
1.1401609182357788,CB,42
0.49071618914604187,CB,42
0.3751600682735443,FS,42
0.8288177847862244,CB,42
1.0750597715377808,FS,42
0.2857171893119812,CB,42
0.37094247341156006,CB,42
0.5095823407173157,FS,42
0.3268606662750244,CB,42
0.8028771877288818,FS,42
0.4471592903137207,CB,42
0.4694240391254425,CB,42
0.6320565938949585,FS,42
0.8294899463653564,CB,42
0.3266051113605499,FS,42
0.3728404939174652,FS,42
0.6784535050392151,CB,42
0.27671200037002563,SS,42
1.0208039283752441,CB,42
1.7698227167129517,CB,42
0.5943756103515625,CB,42
1.2972726821899414,FS,42
1.9753047227859497,CB,42
4.205195903778076,FS,42
2.0639498233795166,CB,42
1.7221060991287231,FS,42
4.6258769035339355,CB,42
1.1838781833648682,FS,42
6.433761119842529,CB,42
7.307648658752441,CB,42
4.406551361083984,FS,42
18.285430908203125,CB,42
2.5468497276306152,FS,42
1.56352698802948,FS,42
0.5689885020256042,CB,42
0.9062928557395935,SS,42
0.8386558294296265,CB,42
1.364827275276184,FS,42
0.8151366114616394,CB,42
1.037890911102295,SS,42
0.5658247470855713,CB,42
1.0003180503845215,FS,42
1.0902231931686401,CB,42
0.9381763339042664,SS,42
0.37661391496658325,CB,42
0.4159075915813446,CB,42
1.3363723754882812,CB,42
1.7896831035614014,FS,42
0.7988445162773132,CB,42
1.4826314449310303,FS,42
0.33204159140586853,CB,42
1.7606722116470337,CB,42
0.52720046043396,FS,42
2.725170612335205,FS,42
1.826059341430664,CB,42
0.8516198992729187,FS,42
0.6066663861274719,CB,42
0.6841409802436829,SS,42
0.534970760345459,CB,42
1.1809531450271606,CB,42
2.938380241394043,CB,42
0.47816938161849976,CB,42
0.8007298707962036,FS,42
0.72422194480896,CB,42
1.3966898918151855,FS,42
0.6892101168632507,CB,42
0.4119035601615906,CB,42
0.5117439031600952,FS,42
0.40171295404434204,CB,42
1.3535951375961304,FS,42
7.0008625984191895,FS,42
5.0079779624938965,CB,42
4.045143127441406,SS,42
14.181560516357422,CB,42
1.9313452243804932,FS,42
1.2304455041885376,FS,42
1.0272600650787354,CB,42
1.080971121788025,SS,42
4.583613395690918,CB,42
1.1385005712509155,FS,42
4.764368534088135,CB,42
1.843776822090149,SS,42
4.014700412750244,CB,42
1.240799903869629,CB,42
1.580117106437683,FS,42
2.7526371479034424,CB,42
2.2006964683532715,FS,42
0.8660449981689453,CB,42
1.236015796661377,FS,42
0.29845675826072693,CB,42
0.4986831545829773,FS,42
0.9368019104003906,FS,42
0.5121862292289734,CB,42
0.6116559505462646,SS,42
0.5856091976165771,CB,42
1.0230298042297363,CB,42
2.1369199752807617,FS,42
2.966453790664673,CB,42
1.9978278875350952,SS,42
0.9038390517234802,CB,42
2.315559148788452,CB,42
0.4923801124095917,CB,42
0.8320144414901733,CB,42
2.0795388221740723,FS,42
1.774703025817871,CB,42
0.4109579026699066,FS,42
2.209805965423584,CB,42
1.81830632686615,CB,42
2.4595978260040283,FS,42
0.7798483967781067,FS,42
0.6543837785720825,FS,42
2.6526575088500977,CB,42
1.3801995515823364,SS,42
2.5067214965820312,CB,42
7.368049621582031,CB,42
0.40730521082878113,FS,42
0.620119035243988,CB,42
0.6562045216560364,CB,42
